Time	Open	High	Low	Close	Volume
2018-07-23 00:00:00	190.577	190.967	189.548	190.678	150
2018-07-24 00:00:00	190.688	193.647	190.628	192.417	390
2018-07-25 00:00:00	192.418	193.628	192.348	193.458	390
2018-07-26 00:00:00	193.468	195.938	193.407	194.928	390
2018-07-27 00:00:00	194.928	195.077	193.09	193.507	390
2018-07-28 00:00:00	193.508	193.558	190.097	190.861	240
2018-07-30 00:00:00	191.887	192.178	189.387	189.95	150
2018-07-31 00:00:00	189.938	190.987	189.057	190.53	391
2018-08-01 00:00:00	190.537	201.298	190.387	199.908	390
2018-08-02 00:00:00	199.917	206.998	199.587	206.659	390
2018-08-03 00:00:00	206.658	208.368	205.457	207.007	390
2018-08-04 00:00:00	207.008	208.717	206.988	207.978	240
2018-08-06 00:00:00	207.958	209.009	207.067	208.171	150
2018-08-07 00:00:00	208.168	209.458	206.737	207.127	390
2018-08-08 00:00:00	207.138	207.788	204.517	206.747	390
2018-08-09 00:00:00	206.738	209.569	206.547	208.937	390
2018-08-10 00:00:00	208.937	209.758	207.247	207.957	390
2018-08-11 00:00:00	207.947	208.148	206.658	207.657	240
2018-08-13 00:00:00	207.757	210.937	207.757	209.238	150
2018-08-14 00:00:00	209.248	210.537	208.238	209.268	390
2018-08-15 00:00:00	209.267	209.958	208.338	208.398	390
2018-08-16 00:00:00	208.397	213.508	208.377	213.218	390
2018-08-17 00:00:00	213.208	217.658	212.887	217.288	390
2018-08-18 00:00:00	217.298	217.918	216.078	217.628	240
2018-08-20 00:00:00	218.037	219.148	215.087	215.278	150
2018-08-21 00:00:00	215.287	216.798	214.007	216.417	390
2018-08-22 00:00:00	216.418	217.177	213.837	216.108	390
2018-08-23 00:00:00	216.107	217.027	214.547	215.418	390
2018-08-24 00:00:00	215.418	216.858	215.097	216.057	390
2018-08-25 00:00:00	216.058	216.478	215.757	216.177	240
2018-08-27 00:00:00	217.047	218.717	216.307	218.537	150
2018-08-28 00:00:00	218.517	219.868	217.538	219.197	391
2018-08-29 00:00:00	219.198	222.227	219.077	222.138	390
2018-08-30 00:00:00	222.147	224.608	221.587	224.477	390
2018-08-31 00:00:00	224.488	228.847	223.797	227.038	390
2018-09-01 00:00:00	227.047	228.578	226.857	227.517	240
2018-09-04 00:00:00	227.348	229.158	227.148	227.707	119
2018-09-05 00:00:00	227.698	229.658	225.097	227.178	390
2018-09-06 00:00:00	227.188	228.958	221.277	223.508	390
2018-09-07 00:00:00	223.507	225.348	221.537	224.568	431
2018-09-08 00:00:00	224.568	224.818	220.698	221.438	280
2018-09-10 00:00:00	220.898	221.817	216.477	219.348	149
2018-09-11 00:00:00	219.348	222.878	216.537	222.857	390
2018-09-12 00:00:00	222.858	224.928	219.848	220.827	390
2018-09-13 00:00:00	220.828	227.787	219.868	227.547	390
2018-09-14 00:00:00	227.548	228.337	224.057	224.478	390
2018-09-15 00:00:00	224.478	224.588	222.507	223.668	240
2018-09-17 00:00:00	222.008	222.888	219.217	219.927	150
2018-09-18 00:00:00	219.937	221.737	217.107	219.608	390
2018-09-19 00:00:00	219.637	219.947	215.278	218.057	390
2018-09-20 00:00:00	218.048	222.247	217.298	221.267	390
2018-09-21 00:00:00	221.267	221.338	218.377	219.327	390
2018-09-22 00:00:00	219.347	219.938	217.277	217.637	240
2018-09-24 00:00:00	216.787	220.178	216.617	220.077	150
2018-09-25 00:00:00	220.088	222.788	219.588	222.498	390
2018-09-26 00:00:00	222.527	223.727	220.987	222.827	390
2018-09-27 00:00:00	222.827	225.918	219.878	225.318	390
2018-09-28 00:00:00	225.318	226.428	223.998	225.037	400
2018-09-29 00:00:00	225.047	225.808	224.458	225.738	240
2018-10-01 00:00:00	227.887	229.388	227.447	228.858	150
2018-10-02 00:00:00	228.868	229.827	226.328	229.798	390
2018-10-03 00:00:00	229.797	233.418	227.907	232.707	390
2018-10-04 00:00:00	232.717	232.888	227.791	228.127	390
2018-10-05 00:00:00	228.128	228.788	223.547	223.888	390
2018-10-06 00:00:00	223.888	225.297	220.558	224.11	240
2018-10-08 00:00:00	221.618	224.272	220.188	221.557	150
2018-10-09 00:00:00	221.558	227.008	220.558	226.522	390
2018-10-10 00:00:00	226.527	227.25	222.138	223.352	453
2018-10-11 00:00:00	223.352	223.937	212.867	216.698	441
2018-10-12 00:00:00	216.698	222.217	212.298	218.998	390
2018-10-13 00:00:00	218.987	222.847	216.827	222.087	240
2018-10-15 00:00:00	220.992	221.777	217.708	218.068	150
2018-10-16 00:00:00	218.078	220.218	216.747	220.121	390
2018-10-17 00:00:00	220.139	222.887	219.297	221.017	390
2018-10-18 00:00:00	221.017	222.611	215.888	216.282	390
2018-10-19 00:00:00	216.288	221.211	214.877	219.598	390
2018-10-20 00:00:00	219.627	220.157	217.408	219.247	240
2018-10-22 00:00:00	219.838	223.321	219.427	221.878	150
2018-10-23 00:00:00	221.888	222.35	214.697	216.857	390
2018-10-24 00:00:00	216.857	224.187	216.848	221.507	390
2018-10-25 00:00:00	221.508	221.628	214.528	219.437	390
2018-10-26 00:00:00	219.438	221.337	212.667	216.337	465
2018-10-27 00:00:00	216.301	220.149	214.597	216.117	272
2018-10-29 00:00:00	219.167	219.648	215.837	215.958	251
2018-10-30 00:00:00	215.958	217.118	207.098	212.818	458
2018-10-31 00:00:00	212.877	219.878	210.847	218.487	628
2018-11-01 00:00:00	218.487	220.417	216.807	219.227	490
2018-11-02 00:00:00	219.227	222.337	206.367	207.178	421
2018-11-03 00:00:00	207.238	207.977	205.407	205.928	252
2018-11-05 00:00:00	204.218	204.218	198.167	201.317	155
2018-11-06 00:00:00	201.318	204.698	199.538	202.888	406
2018-11-07 00:00:00	202.917	206.427	201.667	206.138	423
2018-11-08 00:00:00	206.147	210.092	205.777	207.627	448
2018-11-09 00:00:00	207.608	208.718	203.927	204.187	489
2018-11-10 00:00:00	204.187	204.747	202.238	204.477	369
2018-11-12 00:00:00	198.927	199.798	194.308	194.658	163
2018-11-13 00:00:00	194.668	196.647	191.488	195.437	566
2018-11-14 00:00:00	195.438	197.147	188.888	189.897	592
2018-11-15 00:00:00	189.897	189.897	185.947	188.498	498
2018-11-16 00:00:00	188.497	194.938	188.297	193.708	627
2018-11-17 00:00:00	193.708	194.518	192.227	193.527	345
2018-11-19 00:00:00	189.888	190.658	186.888	187.948	155
2018-11-20 00:00:00	187.948	188.148	175.538	180.497	600
2018-11-21 00:00:00	180.497	181.418	175.838	178.277	432
2018-11-22 00:00:00	178.288	179.237	176.547	176.747	300
2018-11-23 00:00:00	174.888	176.537	173.687	174.177	90
2018-11-24 00:00:00	174.187	174.268	172.117	172.228	120
2018-11-26 00:00:00	174.147	174.917	172.757	174.018	90
2018-11-27 00:00:00	174.018	174.627	170.257	174.177	390
2018-11-28 00:00:00	174.177	176.818	172.428	175.868	390
2018-11-29 00:00:00	175.867	182.738	175.197	178.298	390
2018-11-30 00:00:00	178.298	180.338	177.698	178.158	390
2018-12-01 00:00:00	178.135	179.257	177.017	178.587	300
2018-12-03 00:00:00	184.387	184.622	181.317	181.578	90
2018-12-04 00:00:00	181.588	184.848	180.547	181.357	390
2018-12-05 00:00:00	181.357	181.778	176.257	176.747	300
2018-12-06 00:00:00	171.688	172.878	170.608	171.208	90
2018-12-07 00:00:00	171.207	174.727	170.417	171.607	390
2018-12-08 00:00:00	171.607	171.787	168.298	168.357	300
2018-12-10 00:00:00	164.937	166.838	163.718	165.727	90
2018-12-11 00:00:00	165.727	171.717	164.377	168.47	373
2018-12-12 00:00:00	168.468	171.257	166.977	170.748	390
2018-12-13 00:00:00	170.768	172.528	168.997	171.48	390
2018-12-14 00:00:00	171.448	172.191	166.009	166.967	390
2018-12-15 00:00:00	166.937	167.667	165.268	165.371	300
2018-12-17 00:00:00	165.397	167.848	165.328	167.661	90
2018-12-18 00:00:00	167.661	168.318	162.718	165.361	390
2018-12-19 00:00:00	165.381	167.508	164.378	166.597	390
2018-12-20 00:00:00	166.588	167.228	159.117	160.538	390
2018-12-21 00:00:00	160.537	160.768	155.368	156	390
2018-12-22 00:00:00	156.012	156.038	149.623	151.081	300
2018-12-24 00:00:00	148.078	151.498	147.253	150.718	90
2018-12-25 00:00:00	150.737	151.327	146.678	146.738	120
2018-12-26 00:00:00	148.287	149.897	146.759	146.887	90
2018-12-27 00:00:00	146.879	157.187	146.708	151.657	390
2018-12-28 00:00:00	151.638	157.598	150.048	155.257	390
2018-12-29 00:00:00	155.258	158.477	154.987	155.932	300
2018-12-31 00:00:00	158.488	159.338	156.487	157.028	90
2019-01-01 00:00:00	157.032	158.918	156.627	157.718	300
2019-01-02 00:00:00	154.847	157.17	154.228	156.818	90
2019-01-03 00:00:00	156.808	158.818	142.067	143.181	390
2019-01-04 00:00:00	143.181	147.217	141.987	147.177	390
2019-01-05 00:00:00	147.168	148.518	146.837	148.238	300
2019-01-07 00:00:00	148.637	148.788	146.418	148.018	90
2019-01-08 00:00:00	148.017	149.998	145.887	148.878	390
2019-01-09 00:00:00	148.877	152.788	148.8	152.468	390
2019-01-10 00:00:00	152.477	154.508	150.857	152.508	390
2019-01-11 00:00:00	152.52	153.948	151.967	152.821	390
2019-01-12 00:00:00	152.821	152.97	151.497	152.218	300
2019-01-14 00:00:00	150.938	151.238	149.797	150.053	90
2019-01-15 00:00:00	150.038	152.618	149.207	151.878	390
2019-01-16 00:00:00	151.878	155.848	151.317	154.907	390
2019-01-17 00:00:00	154.918	155.388	153.247	153.848	389
2019-01-18 00:00:00	153.868	157.847	153.587	156.988	390
2019-01-19 00:00:00	156.997	157.598	155.977	156.787	300
2019-01-22 00:00:00	156.517	156.658	154.768	155.167	90
2019-01-23 00:00:00	155.167	155.658	152.697	153.648	390
2019-01-24 00:00:00	153.647	154.448	151.687	152.277	390
2019-01-25 00:00:00	152.287	157.228	151.718	157.137	388
2019-01-26 00:00:00	157.158	158.107	156.197	157.717	293
2019-01-28 00:00:00	155.438	155.638	153.657	154.338	88
2019-01-29 00:00:00	154.338	158.107	154.237	155.738	390
2019-01-30 00:00:00	155.728	163.278	154.097	162.517	395
2019-01-31 00:00:00	162.538	168.698	161.837	168.258	390
2019-02-01 00:00:00	168.257	168.977	166.227	168.017	391
2019-02-02 00:00:00	168.018	168.317	165.917	166.537	300
2019-02-04 00:00:00	167.468	170.678	167.268	170.207	90
2019-02-05 00:00:00	170.217	174.978	170.047	174.797	391
2019-02-06 00:00:00	174.798	175.308	172.677	174.277	390
2019-02-07 00:00:00	174.278	175.548	171.797	172.527	390
2019-02-08 00:00:00	172.518	172.797	168.417	169.528	390
2019-02-09 00:00:00	169.538	170.638	169.007	170.498	300
2019-02-11 00:00:00	171.098	171.158	169.387	170.097	90
2019-02-12 00:00:00	170.098	170.928	169.237	170.387	390
2019-02-13 00:00:00	170.388	172.458	169.747	171.458	390
2019-02-14 00:00:00	171.468	171.698	169.368	170.547	390
2019-02-15 00:00:00	170.548	171.638	169.737	170.408	390
2019-02-16 00:00:00	170.418	170.618	169.817	170.357	300
2019-02-19 00:00:00	169.687	170.978	169.367	170.118	90
2019-02-20 00:00:00	170.118	173.287	170.027	172.708	390
2019-02-21 00:00:00	172.708	172.948	170.807	170.887	390
2019-02-22 00:00:00	170.888	172.598	170.287	172.588	390
2019-02-23 00:00:00	172.587	172.977	171.837	172.977	300
2019-02-25 00:00:00	173.978	175.848	173.928	175.388	90
2019-02-26 00:00:00	175.387	175.598	173.147	173.76	390
2019-02-27 00:00:00	173.757	174.878	172.711	173.068	390
2019-02-28 00:00:00	173.058	174.978	172.857	173.698	390
2019-03-01 00:00:00	173.698	174.398	172.908	173.668	391
2019-03-02 00:00:00	173.668	175.118	172.867	174.947	305
2019-03-04 00:00:00	175.657	177.728	175.657	176.688	90
2019-03-05 00:00:00	176.688	176.738	173.968	175.148	391
2019-03-06 00:00:00	175.157	175.927	173.927	175.178	390
2019-03-07 00:00:00	175.177	175.448	172.017	172.898	391
2019-03-08 00:00:00	172.897	174.207	169.487	171.558	390
2019-03-09 00:00:00	171.558	173.048	171.207	172.937	300
2019-03-12 00:00:00	178.717	182.648	178.437	181.777	380
2019-03-13 00:00:00	181.777	183.267	180.198	181.728	391
2019-03-14 00:00:00	181.727	183.958	181.597	183.448	390
2019-03-15 00:00:00	183.448	186.487	183.408	186.398	390
2019-03-16 00:00:00	186.397	187.298	185.887	186.178	242
2019-03-18 00:00:00	185.717	188.378	185.717	187.538	150
2019-03-19 00:00:00	187.547	188.958	186.817	187.998	390
2019-03-20 00:00:00	188.008	188.368	184.747	186.308	391
2019-03-21 00:00:00	186.308	195.078	186.307	194.83	393
2019-03-22 00:00:00	194.83	197.651	192.898	192.908	392
2019-03-23 00:00:00	192.928	193.631	190.757	191.048	241
2019-03-25 00:00:00	191.517	191.937	187.218	190.137	153
2019-03-26 00:00:00	190.138	192.858	186.588	191.128	392
2019-03-27 00:00:00	191.127	191.497	184.587	187.29	395
2019-03-28 00:00:00	187.287	189.518	187.217	188.588	390
2019-03-29 00:00:00	188.597	189.963	187.517	189.357	390
2019-03-30 00:00:00	189.358	189.978	188.927	189.968	241
2019-04-01 00:00:00	191.548	191.618	188.367	190.187	152
2019-04-02 00:00:00	190.188	193.048	189.848	192.568	391
2019-04-03 00:00:00	192.581	196.478	192.489	196.278	390
2019-04-04 00:00:00	196.278	196.41	194.347	195.747	390
2019-04-05 00:00:00	195.748	197.077	195.207	196.468	390
2019-04-06 00:00:00	196.467	197.058	196.347	196.99	240
2019-04-08 00:00:00	196.397	199.478	196.317	199.147	150
2019-04-09 00:00:00	199.147	202.818	198.608	201.919	391
2019-04-10 00:00:00	201.917	202.257	198.167	199.327	391
2019-04-11 00:00:00	199.328	200.889	199.117	200.048	390
2019-04-12 00:00:00	200.047	200.392	196.208	197.668	424
2019-04-13 00:00:00	197.64	199.107	197.481	198.812	290
2019-04-15 00:00:00	198.497	199.808	197.998	198.587	248
2019-04-16 00:00:00	198.587	201.35	198.482	199.887	538
2019-04-17 00:00:00	199.878	201.978	198.538	201.867	588
2019-04-18 00:00:00	201.867	203.918	201.497	203.187	592
2019-04-19 00:00:00	203.188	204.128	203.119	203.858	265
2019-04-22 00:00:00	202.638	204.917	202.307	204.587	209
2019-04-23 00:00:00	204.568	206.74	203.878	206.617	458
2019-04-24 00:00:00	206.617	208.453	206.537	207.747	481
2019-04-25 00:00:00	207.769	207.968	205.098	206.232	517
2019-04-26 00:00:00	206.228	206.428	202.228	204.457	494
2019-04-27 00:00:00	204.458	204.788	203.337	204.288	240
2019-04-29 00:00:00	204.488	205.948	203.847	204.878	150
2019-04-30 00:00:00	204.878	205.218	199.117	200.408	390
2019-05-01 00:00:00	200.408	215.288	200.157	214.818	390
2019-05-02 00:00:00	214.837	215.068	208.148	208.598	391
2019-05-03 00:00:00	208.628	211.397	208.388	210.97	388
2019-05-04 00:00:00	210.968	211.788	210.818	211.763	240
2019-05-06 00:00:00	204.208	208.438	203.488	207.689	150
2019-05-07 00:00:00	207.691	208.817	203.681	203.888	390
2019-05-08 00:00:00	203.888	205.308	200.808	203.538	390
2019-05-09 00:00:00	203.538	204.818	196.677	198.598	400
2019-05-10 00:00:00	198.597	201.658	192.747	194.108	396
2019-05-11 00:00:00	194.108	198.508	194.087	197.237	242
2019-05-13 00:00:00	187.438	189.418	185.697	187.048	160
2019-05-14 00:00:00	187.037	188.888	184.678	188.607	407
2019-05-15 00:00:00	188.598	190.458	186.007	190.268	398
2019-05-16 00:00:00	190.267	192.088	188.817	191.927	396
2019-05-17 00:00:00	191.957	192.447	186.797	189.238	390
2019-05-18 00:00:00	189.237	190.188	187.992	188.968	240
2019-05-20 00:00:00	183.498	184.328	180.278	182.837	150
2019-05-21 00:00:00	182.837	187.828	181.727	186.919	400
2019-05-22 00:00:00	186.918	187.978	182.537	183.868	390
2019-05-23 00:00:00	183.867	184.008	177.797	178.957	390
2019-05-24 00:00:00	178.957	182.108	178.278	179.978	394
2019-05-25 00:00:00	179.977	180.508	178.607	178.997	240
2019-05-28 00:00:00	178.888	180.568	177.913	179.028	150
2019-05-29 00:00:00	179.027	179.498	175.997	176.878	390
2019-05-30 00:00:00	176.878	179.208	176.637	177.707	391
2019-05-31 00:00:00	177.708	178.448	175.887	177.077	391
2019-06-01 00:00:00	177.078	177.538	174.987	174.998	247
2019-06-03 00:00:00	175.498	177.878	175.487	176.627	157
2019-06-04 00:00:00	176.628	179.728	170.367	178.507	401
2019-06-05 00:00:00	178.508	184.958	177.907	182.918	391
2019-06-06 00:00:00	182.918	183.897	181.567	183.287	390
2019-06-07 00:00:00	183.287	191.898	183.007	190.477	390
2019-06-08 00:00:00	190.477	190.538	189.777	190.121	242
2019-06-10 00:00:00	191.768	195.338	191.687	195.108	150
2019-06-11 00:00:00	195.098	195.968	192.027	194.467	390
2019-06-12 00:00:00	194.468	195.927	193.368	194.687	390
2019-06-13 00:00:00	194.688	196.768	193.767	195.648	390
2019-06-14 00:00:00	195.657	195.818	190.287	192.287	390
2019-06-15 00:00:00	192.278	193.558	192.057	192.797	240
2019-06-17 00:00:00	192.737	194.928	192.138	194.128	150
2019-06-18 00:00:00	194.118	200.268	193.548	198.477	397
2019-06-19 00:00:00	198.478	199.677	197.847	198.167	392
2019-06-20 00:00:00	198.167	200.557	197.328	199.118	392
2019-06-21 00:00:00	199.117	200.708	198.027	199.917	391
2019-06-22 00:00:00	199.918	200.828	198.617	198.768	242
2019-06-24 00:00:00	198.547	200.118	198.158	199.468	150
2019-06-25 00:00:00	199.468	199.568	197.587	197.747	392
2019-06-26 00:00:00	197.747	200.968	195.337	200.597	394
2019-06-27 00:00:00	200.6	201.558	199.267	199.787	395
2019-06-28 00:00:00	199.788	200.368	197.027	198.628	391
2019-06-29 00:00:00	198.628	199.378	197.097	197.857	243
2019-07-01 00:00:00	203.107	204.468	202.077	202.207	154
2019-07-02 00:00:00	202.218	203.107	200.627	202.298	391
2019-07-03 00:00:00	202.297	203.848	201.667	203.687	392
2019-07-04 00:00:00	203.687	204.567	203.657	204.337	99
2019-07-05 00:00:00	202.997	204.448	202.957	203.878	151
2019-07-06 00:00:00	203.877	205.057	203.717	204.268	243
2019-07-08 00:00:00	200.928	201.368	198.397	199.897	161
2019-07-09 00:00:00	199.897	200.808	198.797	200.757	394
2019-07-10 00:00:00	200.758	203.688	200.607	203.277	390
2019-07-11 00:00:00	203.278	204.347	202.697	204.108	391
2019-07-12 00:00:00	204.108	204.218	201.707	203.888	391
2019-07-13 00:00:00	203.888	203.938	202.788	203.237	255
2019-07-15 00:00:00	204.098	205.838	203.987	204.827	151
2019-07-16 00:00:00	204.827	206.088	203.998	204.847	390
2019-07-17 00:00:00	204.847	204.938	203.487	204.827	390
2019-07-18 00:00:00	204.828	205.768	203.277	204.027	399
2019-07-19 00:00:00	204.027	206.478	203.887	204.547	390
2019-07-20 00:00:00	204.548	205.138	202.347	202.587	245
2019-07-22 00:00:00	203.587	206.357	203.587	206.228	154
2019-07-23 00:00:00	206.237	208.768	205.847	207.597	393
2019-07-24 00:00:00	207.597	209.128	207.357	207.767	392
2019-07-25 00:00:00	207.788	209.208	207.157	208.327	391
2019-07-26 00:00:00	208.327	209.708	206.717	208.087	392
2019-07-27 00:00:00	208.087	208.498	207.728	207.728	240
2019-07-29 00:00:00	208.427	210.627	208.427	210.567	151
2019-07-30 00:00:00	210.568	210.588	207.297	207.888	392
2019-07-31 00:00:00	207.887	221.347	207.737	217.848	401
2019-08-01 00:00:00	217.858	218.008	211.327	217.488	392
2019-08-02 00:00:00	217.498	217.538	201.617	203.167	390
2019-08-03 00:00:00	203.168	204.688	202.697	203.847	240
2019-08-05 00:00:00	198.088	198.588	194.368	195.098	152
2019-08-06 00:00:00	195.098	198.028	192.558	195.308	391
2019-08-07 00:00:00	195.307	197.398	193.808	196.388	390
2019-08-08 00:00:00	196.387	202.338	195.508	202.138	390
2019-08-09 00:00:00	202.147	203.488	199.287	199.738	390
2019-08-10 00:00:00	199.707	202.738	199.657	201.147	240
2019-08-12 00:00:00	199.656	201.928	199.318	201.497	150
2019-08-13 00:00:00	201.497	212.088	199.137	208.768	390
2019-08-14 00:00:00	208.768	209.978	202.887	203.528	391
2019-08-15 00:00:00	203.517	205.098	200.497	202.137	390
2019-08-16 00:00:00	202.138	207.138	199.718	206.038	390
2019-08-17 00:00:00	206.028	207.118	205.468	206.387	240
2019-08-19 00:00:00	210.618	212.708	210.007	211.718	150
2019-08-20 00:00:00	211.728	213.328	210.137	212.217	390
2019-08-21 00:00:00	212.217	213.628	210.367	213.317	390
2019-08-22 00:00:00	213.318	214.418	210.738	212.058	390
2019-08-23 00:00:00	212.068	213.278	203.497	203.788	390
2019-08-24 00:00:00	203.798	204.758	201.847	202.658	240
2019-08-26 00:00:00	205.868	207.177	205.047	206.038	150
2019-08-27 00:00:00	206.038	208.528	204.237	204.768	390
2019-08-28 00:00:00	204.767	205.978	203.317	205.307	390
2019-08-29 00:00:00	205.307	209.218	204.348	208.048	391
2019-08-30 00:00:00	208.03	210.397	207.198	207.94	383
2019-08-31 00:00:00	207.962	208.548	207.187	208.327	258
2019-09-03 00:00:00	206.187	206.968	204.207	205.267	355
2019-09-04 00:00:00	205.268	208.698	204.448	208.248	771
2019-09-05 00:00:00	208.248	213.948	207.677	212.408	920
2019-09-06 00:00:00	212.408	214.398	211.507	212.688	966
2019-09-07 00:00:00	212.688	213.978	212.518	213.297	485
2019-09-09 00:00:00	214.748	216.428	214.388	216.328	499
2019-09-10 00:00:00	216.328	216.378	211.678	213.938	1084
2019-09-11 00:00:00	213.938	222.488	213.157	222.198	887
2019-09-12 00:00:00	222.207	226.357	221.708	225.768	561
2019-09-13 00:00:00	225.768	225.857	218.197	218.198	800
2019-09-14 00:00:00	218.197	219.798	217.017	218.568	490
2019-09-16 00:00:00	217.558	220.108	217.527	219.028	436
2019-09-17 00:00:00	219.018	220.588	218.878	220.197	670
2019-09-18 00:00:00	220.208	222.508	219.547	221.847	435
2019-09-19 00:00:00	221.848	223.758	219.428	222.157	683
2019-09-20 00:00:00	222.157	222.528	220.368	221.117	696
2019-09-21 00:00:00	221.118	221.218	217.468	217.668	586
2019-09-23 00:00:00	218.858	219.448	217.647	218.718	422
2019-09-24 00:00:00	218.718	222.458	218.548	219.108	760
2019-09-25 00:00:00	219.117	220.538	217.137	220.238	1173
2019-09-26 00:00:00	220.248	221.478	218.817	219.948	952
2019-09-27 00:00:00	219.958	220.928	217.718	219.698	875
2019-09-28 00:00:00	219.698	219.938	217.268	218.837	777
2019-09-30 00:00:00	220.948	223.408	220.797	223.168	383
2019-10-01 00:00:00	223.178	228.188	223.178	226.258	869
2019-10-02 00:00:00	226.257	226.267	218.847	219.188	1179
2019-10-03 00:00:00	219.188	219.948	215.127	218.828	1162
2019-10-04 00:00:00	218.818	226.178	218.808	226.018	1031
2019-10-05 00:00:00	226.017	227.477	225.458	226.808	381
2019-10-07 00:00:00	226.088	229.408	225.827	229.407	378
2019-10-08 00:00:00	229.408	229.908	225.048	226.088	1062
2019-10-09 00:00:00	226.087	228.048	224.317	226.698	1006
2019-10-10 00:00:00	226.697	230.418	226.577	230.058	853
2019-10-11 00:00:00	230.057	235.147	228.298	234.468	945
2019-10-12 00:00:00	234.467	237.618	233.078	235.937	485
2019-10-14 00:00:00	235.048	238.128	235.048	236.988	349
2019-10-15 00:00:00	236.987	237.608	234.877	235.698	702
2019-10-16 00:00:00	235.697	236.198	233.588	234.347	704
2019-10-17 00:00:00	234.348	236.108	233.578	233.907	722
2019-10-18 00:00:00	233.908	236.268	233.517	235.138	759
2019-10-19 00:00:00	235.127	237.558	234.278	236.318	478
2019-10-21 00:00:00	237.548	240.868	237.497	240.708	312
2019-10-22 00:00:00	240.707	241.928	240.057	241.187	707
2019-10-23 00:00:00	241.188	243.138	239.607	242.498	904
2019-10-24 00:00:00	242.498	244.777	241.797	243.157	777
2019-10-25 00:00:00	243.337	245.848	242.237	245.357	586
2019-10-26 00:00:00	245.358	246.698	244.678	246.378	356
2019-10-28 00:00:00	247.387	248.728	246.678	248.557	387
2019-10-29 00:00:00	248.567	249.707	242.818	243.148	801
2019-10-30 00:00:00	243.148	245.268	241.207	242.038	682
2019-10-31 00:00:00	242.038	249.128	241.307	248.178	642
2019-11-01 00:00:00	248.177	253.778	246.628	253.228	708
2019-11-02 00:00:00	253.238	255.868	252.437	255.828	297
2019-11-04 00:00:00	257.308	257.758	255.377	256.948	189
2019-11-05 00:00:00	256.937	258.158	255.388	257.508	597
2019-11-06 00:00:00	257.498	258.178	256.017	256.088	603
2019-11-07 00:00:00	256.087	259.578	255.347	259.398	680
2019-11-08 00:00:00	259.398	260.337	256.817	258.567	738
2019-11-09 00:00:00	258.568	260.108	257.927	260.088	405
2019-11-11 00:00:00	258.298	260.578	258.298	260.088	205
2019-11-12 00:00:00	260.088	262.448	260.038	261.398	559
2019-11-13 00:00:00	261.408	263.657	261.078	263.588	702
2019-11-14 00:00:00	263.597	264.858	262.578	262.767	662
2019-11-15 00:00:00	262.708	264.528	262.098	264.098	653
2019-11-16 00:00:00	264.097	265.618	264.057	265.618	385
2019-11-18 00:00:00	265.798	265.847	264.218	265.237	184
2019-11-19 00:00:00	265.238	267.947	265.118	265.618	526
2019-11-20 00:00:00	265.618	267.168	264.207	265.017	512
2019-11-21 00:00:00	265.017	265.218	260.378	262.427	831
2019-11-22 00:00:00	262.428	263.138	261.167	261.898	896
2019-11-23 00:00:00	261.897	262.468	260.827	261.878	491
2019-11-25 00:00:00	262.548	265.628	262.547	265.297	232
2019-11-26 00:00:00	265.307	267.017	264.577	266.328	652
2019-11-27 00:00:00	266.327	266.778	264.947	266.177	639
2019-11-28 00:00:00	266.177	267.938	266.137	267.858	401
2019-11-29 00:00:00	266.218	267.968	265.897	267.687	162
2019-11-30 00:00:00	267.688	267.968	266.928	267.177	171
2019-12-02 00:00:00	267.267	268.208	263.728	263.728	275
2019-12-03 00:00:00	263.738	265.728	256.328	256.997	906
2019-12-04 00:00:00	256.998	262.138	256.607	262.137	897
2019-12-05 00:00:00	262.138	264.727	261.727	263.667	717
2019-12-06 00:00:00	263.688	269.618	263.497	269.398	663
2019-12-07 00:00:00	269.398	270.988	269.297	270.498	333
2019-12-09 00:00:00	269.997	270.768	269.147	269.598	191
2019-12-10 00:00:00	269.598	269.918	264.907	269.797	769
2019-12-11 00:00:00	269.798	271.058	267.718	269.428	677
2019-12-12 00:00:00	269.438	272.527	267.297	271.018	660
2019-12-13 00:00:00	271.008	274.758	267.397	272.658	785
2019-12-14 00:00:00	272.678	275.288	272.017	275.108	460
2019-12-16 00:00:00	277.158	280.158	276.967	279.448	160
2019-12-17 00:00:00	279.447	281.748	279.247	280.828	526
2019-12-18 00:00:00	280.827	281.438	279.008	279.688	587
2019-12-19 00:00:00	279.678	281.888	279.428	279.468	616
2019-12-20 00:00:00	279.467	282.218	278.937	281.377	645
2019-12-21 00:00:00	281.378	281.908	278.608	279.137	466
2019-12-23 00:00:00	280.628	282.938	280.627	282.678	198
2019-12-24 00:00:00	282.677	284.878	282.677	284.177	526
2019-12-25 00:00:00	284.178	284.538	283.678	284.247	125
2019-12-26 00:00:00	284.847	287.428	284.697	287.408	175
2019-12-27 00:00:00	287.428	293.938	287.427	291.227	745
2019-12-28 00:00:00	291.237	291.948	288.088	289.718	488
2019-12-30 00:00:00	289.388	289.518	285.218	287.587	322
2019-12-31 00:00:00	287.608	292.848	287.178	291.048	831
2020-01-01 00:00:00	291.048	293.668	290.957	293.538	465
2020-01-02 00:00:00	296.248	298.398	295.367	298.098	100
2020-01-03 00:00:00	298.097	300.558	296.537	298.628	847
2020-01-04 00:00:00	298.618	300.568	297.527	297.678	646
2020-01-06 00:00:00	293.778	298.218	292.797	298.008	328
